x,y,size,color_name,color_hex
66,17,1,"Coral",#FF5544
67,17,1,"Orange",#FF7700
68,17,1,"Coral",#FF5544
69,17,1,"Coral",#FF5544
70,17,1,"Coral",#FF5544
71,17,1,"Coral",#FF5544
72,17,1,"Orange",#FF7700
73,17,1,"Coral",#FF5544
74,17,1,"Orange",#FF7700
75,17,1,"Coral",#FF5544
76,17,1,"Orange",#FF7700
77,17,1,"Orange",#FF7700
78,17,1,"Orange",#FF7700
79,17,1,"Orange",#FF7700
80,17,1,"Coral",#FF5544
81,17,1,"Coral",#FF5544
82,17,1,"Coral",#FF5544
83,17,1,"Orange",#FF7700
84,17,1,"Orange",#FF7700
85,17,4,"Bright Light Orange",#FFBB00
89,17,4,"Bright Light Orange",#FFBB00
93,17,3,"Bright Light Orange",#FFBB00
96,17,2,"Bright Light Orange",#FFBB00
98,17,4,"Orange",#FF7700
102,17,4,"Orange",#FF7700
106,17,4,"Orange",#FF7700
110,17,4,"Orange",#FF7700
114,17,4,"Orange",#FF7700
118,17,4,"Orange",#FF7700
122,17,4,"Orange",#FF7700
0,18,4,"Orange",#FF7700
4,18,4,"Orange",#FF7700
8,18,4,"Orange",#FF7700
12,18,4,"Orange",#FF7700
16,18,4,"Orange",#FF7700
20,18,4,"Orange",#FF7700
24,18,2,"Orange",#FF7700
26,18,1,"Orange",#FF7700
27,18,4,"Bright Light Orange",#FFBB00
31,18,1,"Bright Light Orange",#FFBB00
32,18,1,"Bright Light Orange",#FFBB00
33,18,1,"Bright Light Orange",#FFBB00
34,18,1,"Bright Light Orange",#FFBB00
35,18,1,"Bright Light Orange",#FFBB00
36,18,1,"Bright Light Orange",#FFBB00
37,18,1,"Bright Light Orange",#FFBB00
38,18,1,"Orange",#FF7700
39,18,1,"Orange",#FF7700
40,18,1,"Coral",#FF5544
41,18,1,"Orange",#FF7700
42,18,1,"Coral",#FF5544
43,18,1,"Orange",#FF7700
44,18,1,"Orange",#FF7700
45,18,1,"Coral",#FF5544
46,18,1,"Orange",#FF7700
47,18,1,"Coral",#FF5544
48,18,1,"Orange",#FF7700
49,18,1,"Coral",#FF5544
50,18,1,"Orange",#FF7700
51,18,1,"Orange",#FF7700
52,18,1,"Bright Light Orange",#FFBB00
53,18,1,"Orange",#FF7700
54,18,1,"Coral",#FF5544
55,18,1,"Coral",#FF5544
56,18,1,"Orange",#FF7700
57,18,1,"Bright Light Orange",#FFBB00
58,18,1,"Orange",#FF7700
59,18,1,"Coral",#FF5544
60,18,1,"Orange",#FF7700
61,18,1,"Bright Light Orange",#FFBB00
62,18,1,"Orange",#FF7700
63,18,1,"Coral",#FF5544
64,18,1,"Orange",#FF7700
65,18,1,"Orange",#FF7700
66,18,1,"Coral",#FF5544
67,18,1,"Orange",#FF7700
68,18,1,"Orange",#FF7700
69,18,1,"Coral",#FF5544
70,18,1,"Orange",#FF7700
71,18,1,"Coral",#FF5544
72,18,1,"Coral",#FF5544
73,18,1,"Coral",#FF5544
74,18,1,"Orange",#FF7700
75,18,1,"Coral",#FF5544
76,18,1,"Orange",#FF7700
77,18,1,"Orange",#FF7700
78,18,1,"Orange",#FF7700
79,18,1,"Orange",#FF7700
80,18,1,"Coral",#FF5544
81,18,1,"Coral",#FF5544
82,18,1,"Coral",#FF5544
83,18,1,"Orange",#FF7700
84,18,4,"Bright Light Orange",#FFBB00
88,18,4,"Bright Light Orange",#FFBB00
92,18,3,"Bright Light Orange",#FFBB00
95,18,4,"Bright Light Orange",#FFBB00
99,18,1,"Bright Light Orange",#FFBB00
100,18,4,"Orange",#FF7700
104,18,4,"Orange",#FF7700
108,18,4,"Orange",#FF7700
112,18,4,"Orange",#FF7700
116,18,4,"Orange",#FF7700
120,18,4,"Orange",#FF7700
124,18,2,"Orange",#FF7700
0,19,3,"Orange",#FF7700
3,19,4,"Orange",#FF7700
7,19,4,"Orange",#FF7700
11,19,4,"Orange",#FF7700
15,19,4,"Orange",#FF7700
19,19,4,"Orange",#FF7700
23,19,2,"Orange",#FF7700
25,19,1,"Orange",#FF7700
26,19,1,"Orange",#FF7700
27,19,3,"Bright Light Orange",#FFBB00
30,19,1,"Bright Light Orange",#FFBB00
31,19,1,"Bright Light Orange",#FFBB00
32,19,1,"Bright Light Orange",#FFBB00
33,19,1,"Bright Light Orange",#FFBB00
34,19,1,"Bright Light Orange",#FFBB00
35,19,1,"Bright Light Orange",#FFBB00
36,19,1,"Bright Light Orange",#FFBB00
37,19,1,"Bright Light Orange",#FFBB00
38,19,1,"Orange",#FF7700
39,19,1,"Orange",#FF7700
40,19,1,"Coral",#FF5544
41,19,1,"Orange",#FF7700
42,19,1,"Coral",#FF5544
43,19,1,"Orange",#FF7700
44,19,1,"Coral",#FF5544
45,19,1,"Coral",#FF5544
46,19,1,"Orange",#FF7700
47,19,1,"Coral",#FF5544
48,19,1,"Coral",#FF5544
49,19,1,"Coral",#FF5544
50,19,1,"Coral",#FF5544
51,19,1,"Coral",#FF5544
52,19,1,"Orange",#FF7700
53,19,1,"Bright Light Orange",#FFBB00
54,19,1,"Orange",#FF7700
55,19,1,"Coral",#FF5544
56,19,1,"Coral",#FF5544
57,19,1,"Coral",#FF5544
58,19,1,"Orange",#FF7700
59,19,1,"Coral",#FF5544
60,19,1,"Orange",#FF7700
61,19,1,"Coral",#FF5544
62,19,1,"Orange",#FF7700
63,19,1,"Coral",#FF5544
64,19,1,"Orange",#FF7700
65,19,1,"Orange",#FF7700
66,19,1,"Orange",#FF7700
67,19,1,"Coral",#FF5544
68,19,1,"Orange",#FF7700
69,19,1,"Coral",#FF5544
70,19,1,"Coral",#FF5544
71,19,1,"Orange",#FF7700
72,19,1,"Coral",#FF5544
73,19,1,"Coral",#FF5544
74,19,1,"Orange",#FF7700
75,19,1,"Coral",#FF5544
76,19,1,"Orange",#FF7700
77,19,1,"Orange",#FF7700
78,19,1,"Orange",#FF7700
79,19,1,"Orange",#FF7700
80,19,1,"Coral",#FF5544
81,19,1,"Coral",#FF5544
82,19,1,"Coral",#FF5544
83,19,2,"Orange",#FF7700
85,19,4,"Bright Light Orange",#FFBB00
89,19,4,"Bright Light Orange",#FFBB00
93,19,4,"Bright Light Orange",#FFBB00
97,19,1,"Bright Light Orange",#FFBB00
98,19,1,"Bright Light Orange",#FFBB00
99,19,1,"Bright Light Orange",#FFBB00
100,19,3,"Orange",#FF7700
103,19,4,"Orange",#FF7700
107,19,4,"Orange",#FF7700
111,19,4,"Orange",#FF7700
115,19,4,"Orange",#FF7700
119,19,4,"Orange",#FF7700
123,19,3,"Orange",#FF7700
0,20,4,"Orange",#FF7700
4,20,4,"Orange",#FF7700
8,20,4,"Orange",#FF7700
12,20,4,"Orange",#FF7700
16,20,4,"Orange",#FF7700
20,20,4,"Orange",#FF7700
24,20,1,"Orange",#FF7700
25,20,1,"Orange",#FF7700
26,20,3,"Bright Light Orange",#FFBB00
29,20,1,"Bright Light Orange",#FFBB00
30,20,1,"Bright Light Orange",#FFBB00
31,20,1,"Bright Light Orange",#FFBB00
32,20,1,"Bright Light Orange",#FFBB00
33,20,1,"Bright Light Orange",#FFBB00
34,20,1,"Bright Light Orange",#FFBB00
35,20,1,"Bright Light Orange",#FFBB00
36,20,1,"Bright Light Orange",#FFBB00
37,20,1,"Bright Light Orange",#FFBB00
38,20,1,"Bright Light Orange",#FFBB00
39,20,1,"Orange",#FF7700
40,20,1,"Coral",#FF5544
41,20,1,"Coral",#FF5544
42,20,1,"Coral",#FF5544
43,20,1,"Orange",#FF7700
44,20,1,"Coral",#FF5544
45,20,1,"Coral",#FF5544
46,20,1,"Orange",#FF7700
47,20,1,"Coral",#FF5544
48,20,1,"Orange",#FF7700
49,20,1,"Coral",#FF5544
50,20,1,"Coral",#FF5544
51,20,1,"Coral",#FF5544
52,20,1,"Coral",#FF5544
53,20,1,"Bright Light Orange",#FFBB00
54,20,1,"Orange",#FF7700
55,20,1,"Coral",#FF5544
56,20,1,"Coral",#FF5544
57,20,1,"Orange",#FF7700
58,20,1,"Bright Light Orange",#FFBB00
59,20,1,"Coral",#FF5544
60,20,1,"Coral",#FF5544
61,20,1,"Orange",#FF7700
62,20,1,"Bright Light Orange",#FFBB00
63,20,1,"Coral",#FF5544
64,20,1,"Coral",#FF5544
65,20,1,"Orange",#FF7700
66,20,1,"Orange",#FF7700
67,20,1,"Coral",#FF5544
68,20,1,"Orange",#FF7700
69,20,1,"Coral",#FF5544
70,20,1,"Coral",#FF5544
71,20,1,"Orange",#FF7700
72,20,1,"Coral",#FF5544
73,20,1,"Coral",#FF5544
74,20,1,"Coral",#FF5544
75,20,1,"Coral",#FF5544
76,20,1,"Orange",#FF7700
77,20,1,"Orange",#FF7700
78,20,1,"Coral",#FF5544
79,20,1,"Coral",#FF5544
80,20,1,"Coral",#FF5544
81,20,1,"Coral",#FF5544
82,20,1,"Coral",#FF5544
83,20,4,"Bright Light Orange",#FFBB00
87,20,4,"Bright Light Orange",#FFBB00
91,20,4,"Bright Light Orange",#FFBB00
95,20,1,"Bright Light Orange",#FFBB00
96,20,1,"Bright Light Orange",#FFBB00
97,20,4,"Bright Light Orange",#FFBB00
101,20,1,"Bright Light Orange",#FFBB00
102,20,4,"Orange",#FF7700
106,20,4,"Orange",#FF7700
110,20,4,"Orange",#FF7700
114,20,4,"Orange",#FF7700
118,20,4,"Orange",#FF7700
122,20,4,"Orange",#FF7700
0,21,3,"Orange",#FF7700
3,21,4,"Orange",#FF7700
7,21,4,"Orange",#FF7700
11,21,4,"Orange",#FF7700
15,21,4,"Orange",#FF7700
19,21,4,"Orange",#FF7700
23,21,1,"Orange",#FF7700
24,21,1,"Orange",#FF7700
25,21,3,"Bright Light Orange",#FFBB00
28,21,1,"Bright Light Orange",#FFBB00
29,21,1,"Bright Light Orange",#FFBB00
30,21,1,"Bright Light Orange",#FFBB00
31,21,1,"Bright Light Orange",#FFBB00
32,21,1,"Bright Light Orange",#FFBB00
33,21,1,"Bright Light Orange",#FFBB00
34,21,1,"Bright Light Orange",#FFBB00
35,21,1,"Bright Light Orange",#FFBB00
36,21,1,"Bright Light Orange",#FFBB00
37,21,1,"Bright Light Orange",#FFBB00
38,21,1,"Yellow",#FFD700
39,21,1,"Orange",#FF7700
40,21,1,"Bright Light Orange",#FFBB00
41,21,1,"Coral",#FF5544
42,21,1,"Coral",#FF5544
43,21,1,"Coral",#FF5544
44,21,1,"Coral",#FF5544
45,21,1,"Coral",#FF5544
46,21,1,"Coral",#FF5544
47,21,1,"Coral",#FF5544
48,21,1,"Bright Light Orange",#FFBB00
49,21,1,"Bright Light Orange",#FFBB00
50,21,1,"Coral",#FF5544
51,21,1,"Coral",#FF5544
52,21,1,"Coral",#FF5544
53,21,1,"Coral",#FF5544
54,21,1,"Orange",#FF7700
55,21,1,"Coral",#FF5544
56,21,1,"Orange",#FF7700
57,21,1,"Coral",#FF5544
58,21,1,"Orange",#FF7700
59,21,1,"Coral",#FF5544
60,21,1,"Orange",#FF7700
61,21,1,"Coral",#FF5544
62,21,1,"Orange",#FF7700
63,21,1,"Coral",#FF5544
64,21,1,"Orange",#FF7700
65,21,1,"Orange",#FF7700
66,21,1,"Orange",#FF7700
67,21,1,"Coral",#FF5544
68,21,1,"Orange",#FF7700
69,21,1,"Orange",#FF7700
70,21,1,"Coral",#FF5544
71,21,1,"Orange",#FF7700
72,21,1,"Coral",#FF5544
73,21,1,"Coral",#FF5544
74,21,1,"Coral",#FF5544
75,21,1,"Coral",#FF5544
76,21,1,"Coral",#FF5544
77,21,1,"Orange",#FF7700
78,21,1,"Coral",#FF5544
79,21,1,"Orange",#FF7700
80,21,1,"Coral",#FF5544
81,21,1,"Orange",#FF7700
82,21,1,"Coral",#FF5544
83,21,1,"Bright Light Orange",#FFBB00
84,21,4,"Yellow",#FFD700
88,21,4,"Bright Light Orange",#FFBB00
92,21,2,"Bright Light Orange",#FFBB00
94,21,4,"Bright Light Orange",#FFBB00
98,21,2,"Bright Light Orange",#FFBB00
100,21,4,"Bright Light Orange",#FFBB00
104,21,4,"Orange",#FF7700
108,21,4,"Orange",#FF7700
112,21,4,"Orange",#FF7700
116,21,4,"Orange",#FF7700
120,21,4,"Orange",#FF7700
124,21,2,"Orange",#FF7700
0,22,4,"Orange",#FF7700
4,22,4,"Orange",#FF7700
8,22,4,"Orange",#FF7700
12,22,4,"Orange",#FF7700
16,22,4,"Orange",#FF7700
20,22,2,"Orange",#FF7700
22,22,1,"Orange",#FF7700
23,22,4,"Bright Light Orange",#FFBB00
27,22,1,"Bright Light Orange",#FFBB00
28,22,1,"Bright Light Orange",#FFBB00
29,22,1,"Bright Light Orange",#FFBB00
30,22,1,"Bright Light Orange",#FFBB00
31,22,1,"Bright Light Orange",#FFBB00
32,22,1,"Bright Light Orange",#FFBB00
33,22,1,"Bright Light Orange",#FFBB00
34,22,1,"Bright Light Orange",#FFBB00
35,22,1,"Bright Light Orange",#FFBB00
36,22,1,"Bright Light Orange",#FFBB00
37,22,1,"Bright Light Orange",#FFBB00
38,22,1,"Bright Light Orange",#FFBB00
39,22,1,"Orange",#FF7700
40,22,1,"Bright Light Orange",#FFBB00
41,22,1,"Coral",#FF5544
42,22,1,"Orange",#FF7700
43,22,1,"Orange",#FF7700
44,22,1,"Orange",#FF7700
45,22,1,"Coral",#FF5544
46,22,1,"Coral",#FF5544
47,22,1,"Orange",#FF7700
48,22,1,"Coral",#FF5544
49,22,1,"Orange",#FF7700
50,22,1,"Orange",#FF7700
51,22,1,"Coral",#FF5544
52,22,1,"Coral",#FF5544
53,22,1,"Coral",#FF5544
54,22,1,"Coral",#FF5544
55,22,1,"Bright Light Orange",#FFBB00
56,22,1,"Coral",#FF5544
57,22,1,"Coral",#FF5544
58,22,1,"Orange",#FF7700
59,22,1,"Orange",#FF7700
60,22,1,"Coral",#FF5544
61,22,1,"Coral",#FF5544
62,22,1,"Orange",#FF7700
63,22,1,"Coral",#FF5544
64,22,1,"Orange",#FF7700
65,22,1,"Orange",#FF7700
66,22,1,"Orange",#FF7700
67,22,1,"Coral",#FF5544
68,22,1,"Coral",#FF5544
69,22,1,"Coral",#FF5544
70,22,1,"Coral",#FF5544
71,22,1,"Orange",#FF7700
72,22,1,"Coral",#FF5544
73,22,1,"Coral",#FF5544
74,22,1,"Coral",#FF5544
75,22,1,"Coral",#FF5544
76,22,1,"Coral",#FF5544
77,22,1,"Coral",#FF5544
78,22,1,"Coral",#FF5544
79,22,1,"Orange",#FF7700
80,22,1,"Coral",#FF5544
81,22,1,"Orange",#FF7700
82,22,1,"Orange",#FF7700
83,22,1,"Bright Light Orange",#FFBB00
84,22,3,"Yellow",#FFD700
87,22,4,"Yellow",#FFD700
91,22,4,"Bright Light Orange",#FFBB00
95,22,4,"Bright Light Orange",#FFBB00
99,22,4,"Bright Light Orange",#FFBB00
103,22,1,"Bright Light Orange",#FFBB00
104,22,3,"Orange",#FF7700
107,22,4,"Orange",#FF7700
111,22,4,"Orange",#FF7700
115,22,4,"Orange",#FF7700
119,22,4,"Orange",#FF7700
123,22,3,"Orange",#FF7700
0,23,3,"Orange",#FF7700
3,23,4,"Orange",#FF7700
7,23,4,"Orange",#FF7700
11,23,4,"Orange",#FF7700
15,23,4,"Orange",#FF7700
19,23,2,"Orange",#FF7700
21,23,1,"Orange",#FF7700
22,23,4,"Bright Light Orange",#FFBB00
26,23,1,"Bright Light Orange",#FFBB00
27,23,1,"Bright Light Orange",#FFBB00
28,23,1,"Bright Light Orange",#FFBB00
29,23,1,"Bright Light Orange",#FFBB00
30,23,1,"Bright Light Orange",#FFBB00
31,23,1,"Bright Light Orange",#FFBB00
32,23,1,"Bright Light Orange",#FFBB00
33,23,1,"Yellow",#FFD700
34,23,1,"Yellow",#FFD700
35,23,1,"Yellow",#FFD700
36,23,1,"Yellow",#FFD700
37,23,1,"Yellow",#FFD700
38,23,1,"Yellow",#FFD700
39,23,1,"Yellow",#FFD700
40,23,1,"Yellow",#FFD700
41,23,1,"Orange",#FF7700
42,23,1,"Orange",#FF7700
43,23,1,"Coral",#FF5544
44,23,1,"Coral",#FF5544
45,23,1,"Coral",#FF5544
46,23,1,"Coral",#FF5544
47,23,1,"Coral",#FF5544
48,23,1,"Coral",#FF5544
49,23,1,"Coral",#FF5544
50,23,1,"Orange",#FF7700
51,23,1,"Coral",#FF5544
52,23,1,"Orange",#FF7700
53,23,1,"Coral",#FF5544
54,23,1,"Bright Light Orange",#FFBB00
55,23,1,"Orange",#FF7700
56,23,1,"Coral",#FF5544
57,23,1,"Bright Light Orange",#FFBB00
58,23,1,"Coral",#FF5544
59,23,1,"Orange",#FF7700
60,23,1,"Coral",#FF5544
61,23,1,"Orange",#FF7700
62,23,1,"Coral",#FF5544
63,23,1,"Coral",#FF5544
64,23,1,"Coral",#FF5544
65,23,1,"Orange",#FF7700
66,23,1,"Orange",#FF7700
67,23,1,"Orange",#FF7700
68,23,1,"Orange",#FF7700
69,23,1,"Coral",#FF5544
70,23,1,"Coral",#FF5544
71,23,1,"Coral",#FF5544
72,23,1,"Coral",#FF5544
73,23,1,"Coral",#FF5544
74,23,1,"Coral",#FF5544
75,23,1,"Coral",#FF5544
76,23,1,"Coral",#FF5544
77,23,1,"Orange",#FF7700
78,23,1,"Coral",#FF5544
79,23,1,"Orange",#FF7700
80,23,1,"Orange",#FF7700
81,23,1,"Orange",#FF7700
82,23,4,"Yellow",#FFD700
86,23,4,"Yellow",#FFD700
90,23,1,"Yellow",#FFD700
91,23,3,"Bright Light Orange",#FFBB00
94,23,4,"Bright Light Orange",#FFBB00
98,23,4,"Bright Light Orange",#FFBB00
102,23,3,"Bright Light Orange",#FFBB00
105,23,4,"Orange",#FF7700
109,23,4,"Orange",#FF7700
113,23,4,"Orange",#FF7700
117,23,4,"Orange",#FF7700
121,23,4,"Orange",#FF7700
125,23,1,"Orange",#FF7700
0,24,4,"Orange",#FF7700
4,24,4,"Orange",#FF7700
8,24,4,"Orange",#FF7700
12,24,4,"Orange",#FF7700
16,24,4,"Orange",#FF7700
20,24,1,"Orange",#FF7700
21,24,1,"Orange",#FF7700
22,24,3,"Bright Light Orange",#FFBB00
25,24,1,"Bright Light Orange",#FFBB00
26,24,1,"Bright Light Orange",#FFBB00
27,24,1,"Bright Light Orange",#FFBB00
28,24,1,"Bright Light Orange",#FFBB00
29,24,1,"Bright Light Orange",#FFBB00
30,24,1,"Bright Light Orange",#FFBB00
31,24,1,"Bright Light Orange",#FFBB00
32,24,1,"Bright Light Orange",#FFBB00
33,24,1,"Yellow",#FFD700
34,24,1,"Bright Light Orange",#FFBB00
35,24,1,"Bright Light Orange",#FFBB00
36,24,1,"Yellow",#FFD700
37,24,1,"Yellow",#FFD700
38,24,1,"Yellow",#FFD700
39,24,1,"Yellow",#FFD700
40,24,1,"Yellow",#FFD700
41,24,1,"Orange",#FF7700
42,24,1,"Orange",#FF7700
43,24,1,"Orange",#FF7700
44,24,1,"Coral",#FF5544
45,24,1,"Coral",#FF5544
46,24,1,"Coral",#FF5544
47,24,1,"Coral",#FF5544
48,24,1,"Coral",#FF5544
49,24,1,"Bright Light Orange",#FFBB00
50,24,1,"Orange",#FF7700
51,24,1,"Orange",#FF7700
52,24,1,"Coral",#FF5544
53,24,1,"Orange",#FF7700
54,24,1,"Orange",#FF7700
55,24,1,"Coral",#FF5544
56,24,1,"Coral",#FF5544
57,24,1,"Bright Light Orange",#FFBB00
58,24,1,"Coral",#FF5544
59,24,1,"Orange",#FF7700
60,24,1,"Coral",#FF5544
61,24,1,"Bright Light Orange",#FFBB00
62,24,1,"Orange",#FF7700
63,24,1,"Bright Light Orange",#FFBB00
64,24,1,"Coral",#FF5544
65,24,1,"Bright Light Orange",#FFBB00
66,24,1,"Bright Light Orange",#FFBB00
67,24,1,"Coral",#FF5544
68,24,1,"Orange",#FF7700
69,24,1,"Orange",#FF7700
70,24,1,"Orange",#FF7700
71,24,1,"Orange",#FF7700
72,24,1,"Orange",#FF7700
73,24,1,"Coral",#FF5544
74,24,1,"Coral",#FF5544
75,24,1,"Orange",#FF7700
76,24,1,"Coral",#FF5544
77,24,1,"Orange",#FF7700
78,24,1,"Orange",#FF7700
79,24,1,"Bright Light Orange",#FFBB00
80,24,1,"Orange",#FF7700
81,24,4,"Yellow",#FFD700
85,24,4,"Yellow",#FFD700
89,24,1,"Yellow",#FFD700
90,24,1,"Yellow",#FFD700
91,24,4,"Bright Light Orange",#FFBB00
95,24,4,"Bright Light Orange",#FFBB00
99,24,4,"Bright Light Orange",#FFBB00
103,24,1,"Bright Light Orange",#FFBB00
104,24,1,"Bright Light Orange",#FFBB00
105,24,3,"Orange",#FF7700
108,24,4,"Orange",#FF7700
112,24,4,"Orange",#FF7700
116,24,4,"Orange",#FF7700
120,24,4,"Orange",#FF7700
124,24,2,"Orange",#FF7700
0,25,3,"Orange",#FF7700
3,25,4,"Orange",#FF7700
7,25,4,"Orange",#FF7700
11,25,4,"Orange",#FF7700
15,25,4,"Orange",#FF7700
19,25,1,"Orange",#FF7700
20,25,1,"Orange",#FF7700
21,25,3,"Bright Light Orange",#FFBB00
24,25,1,"Bright Light Orange",#FFBB00
25,25,1,"Bright Light Orange",#FFBB00
26,25,1,"Bright Light Orange",#FFBB00
27,25,1,"Bright Light Orange",#FFBB00
28,25,1,"Bright Light Orange",#FFBB00
29,25,1,"Bright Light Orange",#FFBB00
30,25,1,"Bright Light Orange",#FFBB00
31,25,1,"Bright Light Orange",#FFBB00
32,25,1,"Bright Light Orange",#FFBB00
33,25,1,"Yellow",#FFD700
34,25,1,"Bright Light Orange",#FFBB00
35,25,1,"Bright Light Orange",#FFBB00
36,25,1,"Yellow",#FFD700
37,25,1,"Yellow",#FFD700
38,25,1,"Yellow",#FFD700
39,25,1,"Yellow",#FFD700
40,25,1,"Yellow",#FFD700
41,25,1,"Yellow",#FFD700
42,25,1,"Yellow",#FFD700
43,25,1,"Yellow",#FFD700
44,25,1,"Orange",#FF7700
45,25,1,"Orange",#FF7700
46,25,1,"Coral",#FF5544
47,25,1,"Coral",#FF5544
48,25,1,"Coral",#FF5544
49,25,1,"Coral",#FF5544
50,25,1,"Coral",#FF5544
51,25,1,"Yellow",#FFD700
52,25,1,"Coral",#FF5544
53,25,1,"Coral",#FF5544
54,25,1,"Orange",#FF7700
55,25,1,"Coral",#FF5544
56,25,1,"Coral",#FF5544
57,25,1,"Bright Light Orange",#FFBB00
58,25,1,"Coral",#FF5544
59,25,1,"Bright Light Orange",#FFBB00
60,25,1,"Coral",#FF5544
61,25,1,"Bright Light Orange",#FFBB00
62,25,1,"Orange",#FF7700
63,25,1,"Bright Light Orange",#FFBB00
64,25,1,"Coral",#FF5544
65,25,1,"Bright Light Orange",#FFBB00
66,25,1,"Coral",#FF5544
67,25,1,"Coral",#FF5544
68,25,1,"Orange",#FF7700
69,25,1,"Orange",#FF7700
70,25,1,"Orange",#FF7700
71,25,1,"Coral",#FF5544
72,25,1,"Coral",#FF5544
73,25,1,"Coral",#FF5544
74,25,1,"Coral",#FF5544
75,25,1,"Orange",#FF7700
76,25,1,"Coral",#FF5544
77,25,1,"Orange",#FF7700
78,25,4,"Yellow",#FFD700
82,25,4,"Yellow",#FFD700
86,25,2,"Yellow",#FFD700
88,25,1,"Yellow",#FFD700
89,25,4,"Bright Light Orange",#FFBB00
93,25,4,"Bright Light Orange",#FFBB00
97,25,4,"Bright Light Orange",#FFBB00
101,25,1,"Bright Light Orange",#FFBB00
102,25,4,"Bright Light Orange",#FFBB00
106,25,4,"Orange",#FF7700
110,25,4,"Orange",#FF7700
114,25,4,"Orange",#FF7700
118,25,4,"Orange",#FF7700
122,25,4,"Orange",#FF7700
0,26,4,"Orange",#FF7700
4,26,4,"Orange",#FF7700
8,26,4,"Orange",#FF7700
12,26,4,"Orange",#FF7700
16,26,2,"Orange",#FF7700
18,26,1,"Orange",#FF7700
19,26,1,"Orange",#FF7700
20,26,3,"Bright Light Orange",#FFBB00
23,26,1,"Bright Light Orange",#FFBB00
24,26,1,"Bright Light Orange",#FFBB00
25,26,1,"Bright Light Orange",#FFBB00
26,26,1,"Bright Light Orange",#FFBB00
27,26,1,"Bright Light Orange",#FFBB00
28,26,1,"Bright Light Orange",#FFBB00
29,26,1,"Bright Light Orange",#FFBB00
30,26,1,"Bright Light Orange",#FFBB00
31,26,1,"Bright Light Orange",#FFBB00
32,26,1,"Bright Light Orange",#FFBB00
33,26,1,"Yellow",#FFD700
34,26,1,"Yellow",#FFD700
35,26,1,"Yellow",#FFD700
36,26,1,"Yellow",#FFD700
37,26,1,"Yellow",#FFD700
38,26,1,"Yellow",#FFD700
39,26,1,"Yellow",#FFD700
40,26,1,"Yellow",#FFD700
41,26,1,"Yellow",#FFD700
42,26,1,"Yellow",#FFD700
43,26,1,"Yellow",#FFD700
44,26,1,"Yellow",#FFD700
45,26,1,"Yellow",#FFD700
46,26,1,"Orange",#FF7700
47,26,1,"Coral",#FF5544
48,26,1,"Coral",#FF5544
49,26,1,"Coral",#FF5544
50,26,1,"Orange",#FF7700
51,26,1,"Bright Light Orange",#FFBB00
52,26,1,"Coral",#FF5544
53,26,1,"Coral",#FF5544
54,26,1,"Coral",#FF5544
55,26,1,"Coral",#FF5544
56,26,1,"Coral",#FF5544
57,26,1,"Bright Light Orange",#FFBB00
58,26,1,"Coral",#FF5544
59,26,1,"Orange",#FF7700
60,26,1,"Coral",#FF5544
61,26,1,"Orange",#FF7700
62,26,1,"Coral",#FF5544
63,26,1,"Orange",#FF7700
64,26,1,"Coral",#FF5544
65,26,1,"Orange",#FF7700
66,26,1,"Coral",#FF5544
67,26,1,"Coral",#FF5544
68,26,1,"Coral",#FF5544
69,26,1,"Orange",#FF7700
70,26,1,"Coral",#FF5544
71,26,1,"Coral",#FF5544
72,26,1,"Orange",#FF7700
73,26,1,"Coral",#FF5544
74,26,1,"Coral",#FF5544
75,26,1,"Orange",#FF7700
76,26,4,"Yellow",#FFD700
80,26,4,"Yellow",#FFD700
84,26,3,"Yellow",#FFD700
87,26,4,"Yellow",#FFD700
91,26,1,"Yellow",#FFD700
92,26,1,"Yellow",#FFD700
93,26,3,"Bright Light Orange",#FFBB00
96,26,4,"Bright Light Orange",#FFBB00
100,26,4,"Bright Light Orange",#FFBB00
104,26,4,"Bright Light Orange",#FFBB00
108,26,4,"Orange",#FF7700
112,26,4,"Orange",#FF7700
116,26,4,"Orange",#FF7700
120,26,4,"Orange",#FF7700
124,26,2,"Orange",#FF7700
0,27,3,"Orange",#FF7700
3,27,4,"Orange",#FF7700
7,27,4,"Orange",#FF7700
11,27,4,"Orange",#FF7700
15,27,2,"Orange",#FF7700
17,27,1,"Orange",#FF7700
18,27,4,"Bright Light Orange",#FFBB00
22,27,1,"Bright Light Orange",#FFBB00
23,27,1,"Bright Light Orange",#FFBB00
24,27,1,"Bright Light Orange",#FFBB00
25,27,1,"Bright Light Orange",#FFBB00
26,27,1,"Bright Light Orange",#FFBB00
27,27,1,"Bright Light Orange",#FFBB00
28,27,1,"Bright Light Orange",#FFBB00
29,27,1,"Bright Light Orange",#FFBB00
30,27,1,"Bright Light Orange",#FFBB00
31,27,1,"Bright Light Orange",#FFBB00
32,27,1,"Bright Light Orange",#FFBB00
33,27,1,"Yellow",#FFD700
34,27,1,"Yellow",#FFD700
35,27,1,"Yellow",#FFD700
36,27,1,"Yellow",#FFD700
37,27,1,"Yellow",#FFD700
38,27,1,"Yellow",#FFD700
39,27,1,"Yellow",#FFD700
40,27,1,"Yellow",#FFD700
41,27,1,"Yellow",#FFD700
42,27,1,"Yellow",#FFD700
43,27,1,"Yellow",#FFD700
44,27,1,"Yellow",#FFD700
45,27,1,"Yellow",#FFD700
46,27,1,"Orange",#FF7700
47,27,1,"Orange",#FF7700
48,27,1,"Coral",#FF5544
